query_id,query_text,predicted_doc_id,predicted_rank,ground_truth_doc_ids,is_relevant,expansion_terms
q20141,python jsonschema validate schema file,d5787,8,d20141,False,file;error;database;column;update
q20141,python jsonschema validate schema file,d784,9,d20141,False,file;error;database;column;update
q20141,python jsonschema validate schema file,d8435,10,d20141,False,file;error;database;column;update
q20142,get wechat access token python,d20142,1,d20142,True,get;search;update;query;save
q20142,get wechat access token python,d1054,2,d20142,False,get;search;update;query;save
q20142,get wechat access token python,d11502,3,d20142,False,get;search;update;query;save
q20142,get wechat access token python,d20200,4,d20142,False,get;search;update;query;save
q20142,get wechat access token python,d3999,5,d20142,False,get;search;update;query;save
q20142,get wechat access token python,d931,6,d20142,False,get;search;update;query;save
q20142,get wechat access token python,d10790,7,d20142,False,get;search;update;query;save
q20142,get wechat access token python,d7315,8,d20142,False,get;search;update;query;save
q20142,get wechat access token python,d16427,9,d20142,False,get;search;update;query;save
q20142,get wechat access token python,d12468,10,d20142,False,get;search;update;query;save
q20143,python change str value to int,d10256,1,d20143,False,integer;string;update;variable;parameter
q20143,python change str value to int,d4606,2,d20143,False,integer;string;update;variable;parameter
q20143,python change str value to int,d16364,3,d20143,False,integer;string;update;variable;parameter
q20143,python change str value to int,d14977,4,d20143,False,integer;string;update;variable;parameter
q20143,python change str value to int,d4381,5,d20143,False,integer;string;update;variable;parameter
q20143,python change str value to int,d4311,6,d20143,False,integer;string;update;variable;parameter
q20143,python change str value to int,d12321,7,d20143,False,integer;string;update;variable;parameter
q20143,python change str value to int,d9736,8,d20143,False,integer;string;update;variable;parameter
q20143,python change str value to int,d12323,9,d20143,False,integer;string;update;variable;parameter
q20143,python change str value to int,d2028,10,d20143,False,integer;string;update;variable;parameter
q20144,implementing drag and drop python,d11823,1,d20144,False,update;row;error;method;query
q20144,implementing drag and drop python,d6142,2,d20144,False,update;row;error;method;query
q20144,implementing drag and drop python,d20144,3,d20144,True,update;row;error;method;query
q20144,implementing drag and drop python,d607,4,d20144,False,update;row;error;method;query
q20144,implementing drag and drop python,d7477,5,d20144,False,update;row;error;method;query
q20144,implementing drag and drop python,d5654,6,d20144,False,update;row;error;method;query
q20144,implementing drag and drop python,d15610,7,d20144,False,update;row;error;method;query
q20144,implementing drag and drop python,d15422,8,d20144,False,update;row;error;method;query
q20144,implementing drag and drop python,d7230,9,d20144,False,update;row;error;method;query
q20144,implementing drag and drop python,d11519,10,d20144,False,update;row;error;method;query
q20145,get unique list from two lists python,d4699,1,d20145,False,list;integer;get;search;return
q20145,get unique list from two lists python,d9172,2,d20145,False,list;integer;get;search;return
q20145,get unique list from two lists python,d13595,3,d20145,False,list;integer;get;search;return
q20145,get unique list from two lists python,d10158,4,d20145,False,list;integer;get;search;return
q20145,get unique list from two lists python,d2536,5,d20145,False,list;integer;get;search;return
q20145,get unique list from two lists python,d9682,6,d20145,False,list;integer;get;search;return
q20145,get unique list from two lists python,d8028,7,d20145,False,list;integer;get;search;return
q20145,get unique list from two lists python,d4936,8,d20145,False,list;integer;get;search;return
q20145,get unique list from two lists python,d6306,9,d20145,False,list;integer;get;search;return
q20145,get unique list from two lists python,d7937,10,d20145,False,list;integer;get;search;return
q20146,python 3 not runnning in git bash,d1078,1,d20146,False,error;update;delete;file;loop
q20146,python 3 not runnning in git bash,d20146,2,d20146,True,error;update;delete;file;loop
q20146,python 3 not runnning in git bash,d4777,3,d20146,False,error;update;delete;file;loop
q20146,python 3 not runnning in git bash,d715,4,d20146,False,error;update;delete;file;loop
q20146,python 3 not runnning in git bash,d5003,5,d20146,False,error;update;delete;file;loop
q20146,python 3 not runnning in git bash,d4961,6,d20146,False,error;update;delete;file;loop
q20146,python 3 not runnning in git bash,d4285,7,d20146,False,error;update;delete;file;loop
q20146,python 3 not runnning in git bash,d5131,8,d20146,False,error;update;delete;file;loop
q20146,python 3 not runnning in git bash,d2857,9,d20146,False,error;update;delete;file;loop
q20146,python 3 not runnning in git bash,d8353,10,d20146,False,error;update;delete;file;loop
q20147,create unknown number of names to print in python,d2976,1,d20147,False,integer;write;parameter;column;update
q20147,create unknown number of names to print in python,d13258,2,d20147,False,integer;write;parameter;column;update
q20147,create unknown number of names to print in python,d16545,3,d20147,False,integer;write;parameter;column;update
q20147,create unknown number of names to print in python,d1996,4,d20147,False,integer;write;parameter;column;update
q20147,create unknown number of names to print in python,d7218,5,d20147,False,integer;write;parameter;column;update
q20147,create unknown number of names to print in python,d14327,6,d20147,False,integer;write;parameter;column;update
q20147,create unknown number of names to print in python,d838,7,d20147,False,integer;write;parameter;column;update
q20147,create unknown number of names to print in python,d5107,8,d20147,False,integer;write;parameter;column;update
q20147,create unknown number of names to print in python,d3343,9,d20147,False,integer;write;parameter;column;update
q20147,create unknown number of names to print in python,d12101,10,d20147,False,integer;write;parameter;column;update
q20148,python json if element exists,d13194,1,d20148,False,error;integer;condition;string;function
q20148,python json if element exists,d5790,2,d20148,False,error;integer;condition;string;function
q20148,python json if element exists,d12832,3,d20148,False,error;integer;condition;string;function
q20148,python json if element exists,d13178,4,d20148,False,error;integer;condition;string;function
q20148,python json if element exists,d5036,5,d20148,False,error;integer;condition;string;function
q20148,python json if element exists,d6266,6,d20148,False,error;integer;condition;string;function
q20148,python json if element exists,d3010,7,d20148,False,error;integer;condition;string;function
q20148,python json if element exists,d19911,8,d20148,False,error;integer;condition;string;function
q20148,python json if element exists,d15542,9,d20148,False,error;integer;condition;string;function
q20148,python json if element exists,d9100,10,d20148,False,error;integer;condition;string;function
q20149,number of unique values in list python,d8028,1,d20149,False,list;integer;variable;error;update
q20149,number of unique values in list python,d13595,2,d20149,False,list;integer;variable;error;update
q20149,number of unique values in list python,d2536,3,d20149,False,list;integer;variable;error;update
q20149,number of unique values in list python,d10158,4,d20149,False,list;integer;variable;error;update
q20149,number of unique values in list python,d9682,5,d20149,False,list;integer;variable;error;update
q20149,number of unique values in list python,d9172,6,d20149,False,list;integer;variable;error;update
q20149,number of unique values in list python,d4936,7,d20149,False,list;integer;variable;error;update
q20149,number of unique values in list python,d4699,8,d20149,False,list;integer;variable;error;update
q20149,number of unique values in list python,d6306,9,d20149,False,list;integer;variable;error;update
q20149,number of unique values in list python,d10173,10,d20149,False,list;integer;variable;error;update
q20150,how to randomize items in a list in python,d11525,1,d20150,False,list;method;integer;update;column
q20150,how to randomize items in a list in python,d19894,2,d20150,False,list;method;integer;update;column
q20150,how to randomize items in a list in python,d14597,3,d20150,False,list;method;integer;update;column
q20150,how to randomize items in a list in python,d6254,4,d20150,False,list;method;integer;update;column
